TREE	ALN	ALNLEN	mean_BSS	median_BSS	evoRate
101916at147550.cds.clipkit.FT.tre	101916at147550.cds.clipkit	1902	0.8441	0.8441	0.1119
102968at147550.cds.clipkit.FT.tre	102968at147550.cds.clipkit	813	0.7279	0.7279	0.0336
101985at147550.cds.clipkit.FT.tre	101985at147550.cds.clipkit	1803	0.8546	0.8546	0.108
102498at147550.cds.clipkit.FT.tre	102498at147550.cds.clipkit	1173	0.7908	0.7908	0.1332
10221at147550.cds.clipkit.FT.tre	10221at147550.cds.clipkit	4695	0.8439	0.8439	0.0296
102509at147550.cds.clipkit.FT.tre	102509at147550.cds.clipkit	657	0.7653	0.7653	0.0491
103041at147550.cds.clipkit.FT.tre	103041at147550.cds.clipkit	2043	0.7005	0.7005	0.0182
103096at147550.cds.clipkit.FT.tre	103096at147550.cds.clipkit	1845	0.7546	0.7546	0.0337
10370at147550.cds.clipkit.FT.tre	10370at147550.cds.clipkit	10047	0.9275	0.9275	0.1147
104195at147550.cds.clipkit.FT.tre	104195at147550.cds.clipkit	651	0.7657	0.7657	0.0336
1031at147550.cds.clipkit.FT.tre	1031at147550.cds.clipkit	16416	0.9062	0.9062	0.115
103358at147550.cds.clipkit.FT.tre	103358at147550.cds.clipkit	1014	0.747	0.747	0.0408
103489at147550.cds.clipkit.FT.tre	103489at147550.cds.clipkit	1605	0.8046	0.8046	0.0446
104366at147550.cds.clipkit.FT.tre	104366at147550.cds.clipkit	3006	0.8674	0.8674	0.1397
105821at147550.cds.clipkit.FT.tre	105821at147550.cds.clipkit	1380	0.7251	0.7251	0.0234
104893at147550.cds.clipkit.FT.tre	104893at147550.cds.clipkit	2556	0.8269	0.8269	0.0779
106689at147550.cds.clipkit.FT.tre	106689at147550.cds.clipkit	600	0.7075	0.7075	0.032
104799at147550.cds.clipkit.FT.tre	104799at147550.cds.clipkit	600	0.7739	0.7739	0.0322
104882at147550.cds.clipkit.FT.tre	104882at147550.cds.clipkit	1146	0.784	0.784	0.0867
107306at147550.cds.clipkit.FT.tre	107306at147550.cds.clipkit	4380	0.8616	0.8616	0.333
106277at147550.cds.clipkit.FT.tre	106277at147550.cds.clipkit	1596	0.7893	0.7893	0.0542
103at147550.cds.clipkit.FT.tre	103at147550.cds.clipkit	33579	0.9577	0.9577	0.0737
107841at147550.cds.clipkit.FT.tre	107841at147550.cds.clipkit	1617	0.7162	0.7162	0.0521
105969at147550.cds.clipkit.FT.tre	105969at147550.cds.clipkit	960	0.7527	0.7527	0.0348
107226at147550.cds.clipkit.FT.tre	107226at147550.cds.clipkit	495	0.6952	0.6952	0.0256
109139at147550.cds.clipkit.FT.tre	109139at147550.cds.clipkit	927	0.6509	0.6509	0.0209
104974at147550.cds.clipkit.FT.tre	104974at147550.cds.clipkit	1038	0.6406	0.6406	0.0332
106089at147550.cds.clipkit.FT.tre	106089at147550.cds.clipkit	948	0.6976	0.6976	0.0253
109219at147550.cds.clipkit.FT.tre	109219at147550.cds.clipkit	1065	0.7972	0.7972	0.0899
109068at147550.cds.clipkit.FT.tre	109068at147550.cds.clipkit	789	0.7246	0.7246	0.0347
107665at147550.cds.clipkit.FT.tre	107665at147550.cds.clipkit	1035	0.8221	0.8221	0.1128
108970at147550.cds.clipkit.FT.tre	108970at147550.cds.clipkit	1872	0.7689	0.7689	0.0324
108638at147550.cds.clipkit.FT.tre	108638at147550.cds.clipkit	495	0.8421	0.8421	0.1277
108443at147550.cds.clipkit.FT.tre	108443at147550.cds.clipkit	660	0.6682	0.6682	0.0462
10986at147550.cds.clipkit.FT.tre	10986at147550.cds.clipkit	3735	0.8843	0.8843	0.095
109090at147550.cds.clipkit.FT.tre	109090at147550.cds.clipkit	1458	0.8194	0.8194	0.1126
108600at147550.cds.clipkit.FT.tre	108600at147550.cds.clipkit	1437	0.7727	0.7727	0.0371
11110at147550.cds.clipkit.FT.tre	11110at147550.cds.clipkit	8040	0.8837	0.8837	0.041
108583at147550.cds.clipkit.FT.tre	108583at147550.cds.clipkit	1545	0.8332	0.8332	0.0578
105699at147550.cds.clipkit.FT.tre	105699at147550.cds.clipkit	948	0.7281	0.7281	0.0328
107985at147550.cds.clipkit.FT.tre	107985at147550.cds.clipkit	642	0.7047	0.7047	0.0281
11296at147550.cds.clipkit.FT.tre	11296at147550.cds.clipkit	5238	0.8548	0.8548	0.076
108987at147550.cds.clipkit.FT.tre	108987at147550.cds.clipkit	666	0.722	0.722	0.0385
11366at147550.cds.clipkit.FT.tre	11366at147550.cds.clipkit	3069	0.845	0.845	0.0301
11200at147550.cds.clipkit.FT.tre	11200at147550.cds.clipkit	5880	0.9083	0.9083	0.1277
109439at147550.cds.clipkit.FT.tre	109439at147550.cds.clipkit	1866	0.7708	0.7708	0.0369
110180at147550.cds.clipkit.FT.tre	110180at147550.cds.clipkit	978	0.7526	0.7526	0.0652
108510at147550.cds.clipkit.FT.tre	108510at147550.cds.clipkit	825	0.7001	0.7001	0.0336
11040at147550.cds.clipkit.FT.tre	11040at147550.cds.clipkit	3207	0.881	0.881	0.0688
11805at147550.cds.clipkit.FT.tre	11805at147550.cds.clipkit	7533	0.8777	0.8777	0.0686
11546at147550.cds.clipkit.FT.tre	11546at147550.cds.clipkit	6585	0.8957	0.8957	0.1048
12110at147550.cds.clipkit.FT.tre	12110at147550.cds.clipkit	5916	0.9016	0.9016	0.1425
12211at147550.cds.clipkit.FT.tre	12211at147550.cds.clipkit	4044	0.8811	0.8811	0.0492
11834at147550.cds.clipkit.FT.tre	11834at147550.cds.clipkit	10017	0.9197	0.9197	0.0628
12275at147550.cds.clipkit.FT.tre	12275at147550.cds.clipkit	3624	0.8721	0.8721	0.0752
12012at147550.cds.clipkit.FT.tre	12012at147550.cds.clipkit	5385	0.887	0.887	0.0711
11859at147550.cds.clipkit.FT.tre	11859at147550.cds.clipkit	3606	0.8871	0.8871	0.1109
12516at147550.cds.clipkit.FT.tre	12516at147550.cds.clipkit	8052	0.9082	0.9082	0.1628
12698at147550.cds.clipkit.FT.tre	12698at147550.cds.clipkit	5223	0.8708	0.8708	0.0646
13030at147550.cds.clipkit.FT.tre	13030at147550.cds.clipkit	10200	0.9093	0.9093	0.1179
1304at147550.cds.clipkit.FT.tre	1304at147550.cds.clipkit	7524	0.9311	0.9311	0.162
13743at147550.cds.clipkit.FT.tre	13743at147550.cds.clipkit	6231	0.8942	0.8942	0.1172
14075at147550.cds.clipkit.FT.tre	14075at147550.cds.clipkit	8616	0.8981	0.8981	0.0763
13606at147550.cds.clipkit.FT.tre	13606at147550.cds.clipkit	2910	0.861	0.861	0.0435
13891at147550.cds.clipkit.FT.tre	13891at147550.cds.clipkit	7176	0.8846	0.8846	0.0996
14194at147550.cds.clipkit.FT.tre	14194at147550.cds.clipkit	2196	0.8237	0.8237	0.0313
14089at147550.cds.clipkit.FT.tre	14089at147550.cds.clipkit	3570	0.8886	0.8886	0.0708
13945at147550.cds.clipkit.FT.tre	13945at147550.cds.clipkit	2979	0.8355	0.8355	0.0403
14238at147550.cds.clipkit.FT.tre	14238at147550.cds.clipkit	4098	0.8762	0.8762	0.0365
1401at147550.cds.clipkit.FT.tre	1401at147550.cds.clipkit	9396	0.905	0.905	0.0482
14375at147550.cds.clipkit.FT.tre	14375at147550.cds.clipkit	2997	0.8575	0.8575	0.0543
15439at147550.cds.clipkit.FT.tre	15439at147550.cds.clipkit	4998	0.8883	0.8883	0.0582
14742at147550.cds.clipkit.FT.tre	14742at147550.cds.clipkit	5721	0.8647	0.8647	0.0837
17689at147550.cds.clipkit.FT.tre	17689at147550.cds.clipkit	3486	0.8462	0.8462	0.0736
15859at147550.cds.clipkit.FT.tre	15859at147550.cds.clipkit	3534	0.8333	0.8333	0.0382
15580at147550.cds.clipkit.FT.tre	15580at147550.cds.clipkit	9231	0.9068	0.9068	0.1155
15799at147550.cds.clipkit.FT.tre	15799at147550.cds.clipkit	3252	0.8487	0.8487	0.0633
1699at147550.cds.clipkit.FT.tre	1699at147550.cds.clipkit	8961	0.9186	0.9186	0.1217
16598at147550.cds.clipkit.FT.tre	16598at147550.cds.clipkit	2724	0.8509	0.8509	0.1198
14782at147550.cds.clipkit.FT.tre	14782at147550.cds.clipkit	6201	0.8326	0.8326	0.0603
17584at147550.cds.clipkit.FT.tre	17584at147550.cds.clipkit	5652	0.8972	0.8972	0.1068
14689at147550.cds.clipkit.FT.tre	14689at147550.cds.clipkit	9252	0.892	0.892	0.0875
18595at147550.cds.clipkit.FT.tre	18595at147550.cds.clipkit	4605	0.8823	0.8823	0.0486
16996at147550.cds.clipkit.FT.tre	16996at147550.cds.clipkit	5532	0.8805	0.8805	0.0485
17898at147550.cds.clipkit.FT.tre	17898at147550.cds.clipkit	6312	0.8955	0.8955	0.0708
17794at147550.cds.clipkit.FT.tre	17794at147550.cds.clipkit	5013	0.8425	0.8425	0.0278
1449at147550.cds.clipkit.FT.tre	1449at147550.cds.clipkit	9825	0.9305	0.9305	0.0985
14398at147550.cds.clipkit.FT.tre	14398at147550.cds.clipkit	6153	0.8774	0.8774	0.0557
18279at147550.cds.clipkit.FT.tre	18279at147550.cds.clipkit	4572	0.8731	0.8731	0.0611
20101at147550.cds.clipkit.FT.tre	20101at147550.cds.clipkit	6741	0.8636	0.8636	0.1073
15835at147550.cds.clipkit.FT.tre	15835at147550.cds.clipkit	3228	0.8693	0.8693	0.0608
19878at147550.cds.clipkit.FT.tre	19878at147550.cds.clipkit	2820	0.8216	0.8216	0.0231
16774at147550.cds.clipkit.FT.tre	16774at147550.cds.clipkit	5607	0.9084	0.9084	0.0784
20594at147550.cds.clipkit.FT.tre	20594at147550.cds.clipkit	4368	0.8636	0.8636	0.0672
2004at147550.cds.clipkit.FT.tre	2004at147550.cds.clipkit	7203	0.922	0.922	0.0644
20778at147550.cds.clipkit.FT.tre	20778at147550.cds.clipkit	5412	0.8892	0.8892	0.1064
17186at147550.cds.clipkit.FT.tre	17186at147550.cds.clipkit	4146	0.8928	0.8928	0.151
20761at147550.cds.clipkit.FT.tre	20761at147550.cds.clipkit	5112	0.8268	0.8268	0.0324
20519at147550.cds.clipkit.FT.tre	20519at147550.cds.clipkit	3921	0.8844	0.8844	0.0457
1920at147550.cds.clipkit.FT.tre	1920at147550.cds.clipkit	7143	0.9226	0.9226	0.1041
19908at147550.cds.clipkit.FT.tre	19908at147550.cds.clipkit	3831	0.8589	0.8589	0.0615
1944at147550.cds.clipkit.FT.tre	1944at147550.cds.clipkit	7578	0.8766	0.8766	0.0888
18297at147550.cds.clipkit.FT.tre	18297at147550.cds.clipkit	15246	0.8845	0.8845	0.0422
20863at147550.cds.clipkit.FT.tre	20863at147550.cds.clipkit	7578	0.8735	0.8735	0.0954
19960at147550.cds.clipkit.FT.tre	19960at147550.cds.clipkit	5877	0.874	0.874	0.0397
20963at147550.cds.clipkit.FT.tre	20963at147550.cds.clipkit	4947	0.9182	0.9182	0.2992
19571at147550.cds.clipkit.FT.tre	19571at147550.cds.clipkit	7608	0.9271	0.9271	0.1072
21011at147550.cds.clipkit.FT.tre	21011at147550.cds.clipkit	5904	0.9055	0.9055	0.0887
18669at147550.cds.clipkit.FT.tre	18669at147550.cds.clipkit	4290	0.8579	0.8579	0.1012
21345at147550.cds.clipkit.FT.tre	21345at147550.cds.clipkit	3231	0.8124	0.8124	0.0899
18475at147550.cds.clipkit.FT.tre	18475at147550.cds.clipkit	4521	0.8581	0.8581	0.0727
21359at147550.cds.clipkit.FT.tre	21359at147550.cds.clipkit	5724	0.8559	0.8559	0.0668
21621at147550.cds.clipkit.FT.tre	21621at147550.cds.clipkit	7038	0.8626	0.8626	0.1214
21805at147550.cds.clipkit.FT.tre	21805at147550.cds.clipkit	13485	0.888	0.888	0.0852
21629at147550.cds.clipkit.FT.tre	21629at147550.cds.clipkit	4602	0.8981	0.8981	0.0835
21886at147550.cds.clipkit.FT.tre	21886at147550.cds.clipkit	8304	0.8613	0.8613	0.1371
21945at147550.cds.clipkit.FT.tre	21945at147550.cds.clipkit	6654	0.8651	0.8651	0.0845
21946at147550.cds.clipkit.FT.tre	21946at147550.cds.clipkit	6285	0.8863	0.8863	0.0628
22585at147550.cds.clipkit.FT.tre	22585at147550.cds.clipkit	4809	0.8808	0.8808	0.1284
22570at147550.cds.clipkit.FT.tre	22570at147550.cds.clipkit	2952	0.86	0.86	0.0636
22076at147550.cds.clipkit.FT.tre	22076at147550.cds.clipkit	2184	0.8189	0.8189	0.0266
22590at147550.cds.clipkit.FT.tre	22590at147550.cds.clipkit	4419	0.845	0.845	0.0623
22883at147550.cds.clipkit.FT.tre	22883at147550.cds.clipkit	9534	0.8595	0.8595	0.0455
23221at147550.cds.clipkit.FT.tre	23221at147550.cds.clipkit	7785	0.9265	0.9265	0.0755
23587at147550.cds.clipkit.FT.tre	23587at147550.cds.clipkit	2439	0.8535	0.8535	0.0516
24010at147550.cds.clipkit.FT.tre	24010at147550.cds.clipkit	4785	0.8951	0.8951	0.0474
24839at147550.cds.clipkit.FT.tre	24839at147550.cds.clipkit	6402	0.865	0.865	0.0902
24272at147550.cds.clipkit.FT.tre	24272at147550.cds.clipkit	2373	0.8279	0.8279	0.0577
25289at147550.cds.clipkit.FT.tre	25289at147550.cds.clipkit	3645	0.8616	0.8616	0.0759
24893at147550.cds.clipkit.FT.tre	24893at147550.cds.clipkit	4056	0.8833	0.8833	0.0467
25380at147550.cds.clipkit.FT.tre	25380at147550.cds.clipkit	3939	0.8635	0.8635	0.1134
25381at147550.cds.clipkit.FT.tre	25381at147550.cds.clipkit	3753	0.8959	0.8959	0.1102
25377at147550.cds.clipkit.FT.tre	25377at147550.cds.clipkit	4650	0.8528	0.8528	0.0634
25389at147550.cds.clipkit.FT.tre	25389at147550.cds.clipkit	4260	0.8779	0.8779	0.0519
2538at147550.cds.clipkit.FT.tre	2538at147550.cds.clipkit	6939	0.87	0.87	0.0568
2553at147550.cds.clipkit.FT.tre	2553at147550.cds.clipkit	6963	0.9246	0.9246	0.0506
25738at147550.cds.clipkit.FT.tre	25738at147550.cds.clipkit	3771	0.8841	0.8841	0.064
25940at147550.cds.clipkit.FT.tre	25940at147550.cds.clipkit	2784	0.8229	0.8229	0.0367
26344at147550.cds.clipkit.FT.tre	26344at147550.cds.clipkit	8370	0.8652	0.8652	0.0507
26191at147550.cds.clipkit.FT.tre	26191at147550.cds.clipkit	9804	0.8881	0.8881	0.0989
26228at147550.cds.clipkit.FT.tre	26228at147550.cds.clipkit	6474	0.803	0.803	0.0418
26846at147550.cds.clipkit.FT.tre	26846at147550.cds.clipkit	2655	0.8871	0.8871	0.092
27540at147550.cds.clipkit.FT.tre	27540at147550.cds.clipkit	2517	0.8682	0.8682	0.0643
25800at147550.cds.clipkit.FT.tre	25800at147550.cds.clipkit	2010	0.8335	0.8335	0.0416
25720at147550.cds.clipkit.FT.tre	25720at147550.cds.clipkit	3900	0.8839	0.8839	0.0637
28061at147550.cds.clipkit.FT.tre	28061at147550.cds.clipkit	5529	0.8655	0.8655	0.0908
26398at147550.cds.clipkit.FT.tre	26398at147550.cds.clipkit	4827	0.9128	0.9128	0.2128
2779at147550.cds.clipkit.FT.tre	2779at147550.cds.clipkit	10767	0.8782	0.8782	0.0809
2693at147550.cds.clipkit.FT.tre	2693at147550.cds.clipkit	6717	0.888	0.888	0.066
27814at147550.cds.clipkit.FT.tre	27814at147550.cds.clipkit	4176	0.8639	0.8639	0.2132
29298at147550.cds.clipkit.FT.tre	29298at147550.cds.clipkit	2871	0.8457	0.8457	0.0515
27618at147550.cds.clipkit.FT.tre	27618at147550.cds.clipkit	5220	0.8618	0.8618	0.0472
28159at147550.cds.clipkit.FT.tre	28159at147550.cds.clipkit	1809	0.8115	0.8115	0.0264
28961at147550.cds.clipkit.FT.tre	28961at147550.cds.clipkit	7695	0.8953	0.8953	0.1289
26615at147550.cds.clipkit.FT.tre	26615at147550.cds.clipkit	3015	0.8454	0.8454	0.0293
27434at147550.cds.clipkit.FT.tre	27434at147550.cds.clipkit	4269	0.8613	0.8613	0.0547
30690at147550.cds.clipkit.FT.tre	30690at147550.cds.clipkit	5769	0.8893	0.8893	0.1519
28340at147550.cds.clipkit.FT.tre	28340at147550.cds.clipkit	2577	0.8579	0.8579	0.0574
29341at147550.cds.clipkit.FT.tre	29341at147550.cds.clipkit	5778	0.8812	0.8812	0.0574
30489at147550.cds.clipkit.FT.tre	30489at147550.cds.clipkit	3519	0.8108	0.8108	0.0337
26611at147550.cds.clipkit.FT.tre	26611at147550.cds.clipkit	2769	0.8471	0.8471	0.0304
29583at147550.cds.clipkit.FT.tre	29583at147550.cds.clipkit	3105	0.8395	0.8395	0.0574
28729at147550.cds.clipkit.FT.tre	28729at147550.cds.clipkit	6225	0.8772	0.8772	0.0736
29329at147550.cds.clipkit.FT.tre	29329at147550.cds.clipkit	6849	0.8718	0.8718	0.2156
28798at147550.cds.clipkit.FT.tre	28798at147550.cds.clipkit	3204	0.8869	0.8869	0.1356
30816at147550.cds.clipkit.FT.tre	30816at147550.cds.clipkit	6831	0.8594	0.8594	0.1053
28955at147550.cds.clipkit.FT.tre	28955at147550.cds.clipkit	3987	0.8701	0.8701	0.077
29190at147550.cds.clipkit.FT.tre	29190at147550.cds.clipkit	4257	0.8501	0.8501	0.0458
29260at147550.cds.clipkit.FT.tre	29260at147550.cds.clipkit	7158	0.9023	0.9023	0.0842
3031at147550.cds.clipkit.FT.tre	3031at147550.cds.clipkit	6327	0.9127	0.9127	0.1267
304at147550.cds.clipkit.FT.tre	304at147550.cds.clipkit	20007	0.931	0.931	0.0839
31561at147550.cds.clipkit.FT.tre	31561at147550.cds.clipkit	7854	0.8502	0.8502	0.0532
28353at147550.cds.clipkit.FT.tre	28353at147550.cds.clipkit	4878	0.8763	0.8763	0.0583
29346at147550.cds.clipkit.FT.tre	29346at147550.cds.clipkit	3972	0.8788	0.8788	0.0447
30589at147550.cds.clipkit.FT.tre	30589at147550.cds.clipkit	3834	0.8672	0.8672	0.0552
31133at147550.cds.clipkit.FT.tre	31133at147550.cds.clipkit	7386	0.8756	0.8756	0.0807
31573at147550.cds.clipkit.FT.tre	31573at147550.cds.clipkit	2976	0.8596	0.8596	0.0486
32289at147550.cds.clipkit.FT.tre	32289at147550.cds.clipkit	5688	0.8917	0.8917	0.0683
3220at147550.cds.clipkit.FT.tre	3220at147550.cds.clipkit	8538	0.924	0.924	0.0686
32604at147550.cds.clipkit.FT.tre	32604at147550.cds.clipkit	5031	0.9023	0.9023	0.1188
33218at147550.cds.clipkit.FT.tre	33218at147550.cds.clipkit	10911	0.8906	0.8906	0.0501
3223at147550.cds.clipkit.FT.tre	3223at147550.cds.clipkit	8415	0.9019	0.9019	0.0942
333at147550.cds.clipkit.FT.tre	333at147550.cds.clipkit	7494	0.8923	0.8923	0.0571
33327at147550.cds.clipkit.FT.tre	33327at147550.cds.clipkit	7686	0.8778	0.8778	0.0735
33365at147550.cds.clipkit.FT.tre	33365at147550.cds.clipkit	4887	0.863	0.863	0.0474
33813at147550.cds.clipkit.FT.tre	33813at147550.cds.clipkit	8448	0.895	0.895	0.2073
33529at147550.cds.clipkit.FT.tre	33529at147550.cds.clipkit	4335	0.8442	0.8442	0.0487
34048at147550.cds.clipkit.FT.tre	34048at147550.cds.clipkit	5049	0.9032	0.9032	0.077
34083at147550.cds.clipkit.FT.tre	34083at147550.cds.clipkit	2145	0.8023	0.8023	0.0226
34528at147550.cds.clipkit.FT.tre	34528at147550.cds.clipkit	2595	0.8367	0.8367	0.0473
34851at147550.cds.clipkit.FT.tre	34851at147550.cds.clipkit	3819	0.8517	0.8517	0.0516
34845at147550.cds.clipkit.FT.tre	34845at147550.cds.clipkit	3774	0.8295	0.8295	0.0282
3536at147550.cds.clipkit.FT.tre	3536at147550.cds.clipkit	12009	0.9146	0.9146	0.0715
34948at147550.cds.clipkit.FT.tre	34948at147550.cds.clipkit	7320	0.8893	0.8893	0.1049
35665at147550.cds.clipkit.FT.tre	35665at147550.cds.clipkit	4152	0.8653	0.8653	0.0872
35774at147550.cds.clipkit.FT.tre	35774at147550.cds.clipkit	5274	0.8919	0.8919	0.0989
35527at147550.cds.clipkit.FT.tre	35527at147550.cds.clipkit	4956	0.8595	0.8595	0.0761
35676at147550.cds.clipkit.FT.tre	35676at147550.cds.clipkit	6486	0.9204	0.9204	0.07
35850at147550.cds.clipkit.FT.tre	35850at147550.cds.clipkit	4065	0.8421	0.8421	0.0701
36098at147550.cds.clipkit.FT.tre	36098at147550.cds.clipkit	4473	0.89	0.89	0.0783
3672at147550.cds.clipkit.FT.tre	3672at147550.cds.clipkit	8118	0.9315	0.9315	0.1527
3609at147550.cds.clipkit.FT.tre	3609at147550.cds.clipkit	10365	0.9023	0.9023	0.0958
38332at147550.cds.clipkit.FT.tre	38332at147550.cds.clipkit	3219	0.89	0.89	0.0833
39055at147550.cds.clipkit.FT.tre	39055at147550.cds.clipkit	1947	0.8133	0.8133	0.0342
37341at147550.cds.clipkit.FT.tre	37341at147550.cds.clipkit	5997	0.8402	0.8402	0.0445
36892at147550.cds.clipkit.FT.tre	36892at147550.cds.clipkit	5331	0.8986	0.8986	0.0512
40074at147550.cds.clipkit.FT.tre	40074at147550.cds.clipkit	4689	0.8813	0.8813	0.0638
36193at147550.cds.clipkit.FT.tre	36193at147550.cds.clipkit	1611	0.7467	0.7467	0.0175
38552at147550.cds.clipkit.FT.tre	38552at147550.cds.clipkit	3465	0.8229	0.8229	0.037
37869at147550.cds.clipkit.FT.tre	37869at147550.cds.clipkit	1983	0.7967	0.7967	0.0445
39845at147550.cds.clipkit.FT.tre	39845at147550.cds.clipkit	2379	0.8556	0.8556	0.057
37972at147550.cds.clipkit.FT.tre	37972at147550.cds.clipkit	3273	0.828	0.828	0.0298
39087at147550.cds.clipkit.FT.tre	39087at147550.cds.clipkit	2175	0.8069	0.8069	0.0494
39805at147550.cds.clipkit.FT.tre	39805at147550.cds.clipkit	2301	0.8371	0.8371	0.0881
38521at147550.cds.clipkit.FT.tre	38521at147550.cds.clipkit	5997	0.8732	0.8732	0.0462
38879at147550.cds.clipkit.FT.tre	38879at147550.cds.clipkit	7677	0.8947	0.8947	0.072
39749at147550.cds.clipkit.FT.tre	39749at147550.cds.clipkit	3243	0.8248	0.8248	0.0394
39235at147550.cds.clipkit.FT.tre	39235at147550.cds.clipkit	3219	0.8152	0.8152	0.0379
41724at147550.cds.clipkit.FT.tre	41724at147550.cds.clipkit	2859	0.8175	0.8175	0.0353
40002at147550.cds.clipkit.FT.tre	40002at147550.cds.clipkit	7509	0.906	0.906	0.1231
41240at147550.cds.clipkit.FT.tre	41240at147550.cds.clipkit	5094	0.8606	0.8606	0.0433
39873at147550.cds.clipkit.FT.tre	39873at147550.cds.clipkit	6048	0.905	0.905	0.1519
39154at147550.cds.clipkit.FT.tre	39154at147550.cds.clipkit	4725	0.8698	0.8698	0.054
38896at147550.cds.clipkit.FT.tre	38896at147550.cds.clipkit	1638	0.8026	0.8026	0.0512
4147at147550.cds.clipkit.FT.tre	4147at147550.cds.clipkit	7251	0.8759	0.8759	0.0432
39419at147550.cds.clipkit.FT.tre	39419at147550.cds.clipkit	2910	0.8035	0.8035	0.053
40222at147550.cds.clipkit.FT.tre	40222at147550.cds.clipkit	1761	0.8268	0.8268	0.0503
37485at147550.cds.clipkit.FT.tre	37485at147550.cds.clipkit	9996	0.8816	0.8816	0.0564
39807at147550.cds.clipkit.FT.tre	39807at147550.cds.clipkit	1998	0.8381	0.8381	0.0841
41221at147550.cds.clipkit.FT.tre	41221at147550.cds.clipkit	3696	0.8721	0.8721	0.0427
41915at147550.cds.clipkit.FT.tre	41915at147550.cds.clipkit	6393	0.8496	0.8496	0.064
41687at147550.cds.clipkit.FT.tre	41687at147550.cds.clipkit	2538	0.845	0.845	0.0625
41104at147550.cds.clipkit.FT.tre	41104at147550.cds.clipkit	2637	0.8855	0.8855	0.0458
39860at147550.cds.clipkit.FT.tre	39860at147550.cds.clipkit	5439	0.8593	0.8593	0.1602
37794at147550.cds.clipkit.FT.tre	37794at147550.cds.clipkit	2787	0.789	0.789	0.0258
41979at147550.cds.clipkit.FT.tre	41979at147550.cds.clipkit	3948	0.8006	0.8006	0.0403
41753at147550.cds.clipkit.FT.tre	41753at147550.cds.clipkit	3174	0.8569	0.8569	0.0495
40112at147550.cds.clipkit.FT.tre	40112at147550.cds.clipkit	4080	0.8711	0.8711	0.2236
42230at147550.cds.clipkit.FT.tre	42230at147550.cds.clipkit	2556	0.8253	0.8253	0.0456
42498at147550.cds.clipkit.FT.tre	42498at147550.cds.clipkit	4452	0.8206	0.8206	0.1221
42886at147550.cds.clipkit.FT.tre	42886at147550.cds.clipkit	3648	0.8764	0.8764	0.0478
4331at147550.cds.clipkit.FT.tre	4331at147550.cds.clipkit	9666	0.8829	0.8829	0.0815
42825at147550.cds.clipkit.FT.tre	42825at147550.cds.clipkit	3453	0.8148	0.8148	0.0394
42010at147550.cds.clipkit.FT.tre	42010at147550.cds.clipkit	4650	0.8215	0.8215	0.0633
43123at147550.cds.clipkit.FT.tre	43123at147550.cds.clipkit	1755	0.8192	0.8192	0.0597
43289at147550.cds.clipkit.FT.tre	43289at147550.cds.clipkit	5280	0.8192	0.8192	0.0491
43000at147550.cds.clipkit.FT.tre	43000at147550.cds.clipkit	8667	0.921	0.921	0.0592
43645at147550.cds.clipkit.FT.tre	43645at147550.cds.clipkit	3417	0.8373	0.8373	0.0513
43590at147550.cds.clipkit.FT.tre	43590at147550.cds.clipkit	4737	0.8242	0.8242	0.0364
43716at147550.cds.clipkit.FT.tre	43716at147550.cds.clipkit	2874	0.8225	0.8225	0.0576
43389at147550.cds.clipkit.FT.tre	43389at147550.cds.clipkit	2430	0.8633	0.8633	0.0442
43726at147550.cds.clipkit.FT.tre	43726at147550.cds.clipkit	1794	0.7666	0.7666	0.0511
437at147550.cds.clipkit.FT.tre	437at147550.cds.clipkit	17712	0.8945	0.8945	0.0731
45384at147550.cds.clipkit.FT.tre	45384at147550.cds.clipkit	3357	0.8169	0.8169	0.0598
44465at147550.cds.clipkit.FT.tre	44465at147550.cds.clipkit	5868	0.8171	0.8171	0.0179
44698at147550.cds.clipkit.FT.tre	44698at147550.cds.clipkit	4308	0.8679	0.8679	0.1932
44958at147550.cds.clipkit.FT.tre	44958at147550.cds.clipkit	4140	0.9034	0.9034	0.1915
45261at147550.cds.clipkit.FT.tre	45261at147550.cds.clipkit	2850	0.8323	0.8323	0.0328
46022at147550.cds.clipkit.FT.tre	46022at147550.cds.clipkit	3174	0.8572	0.8572	0.0463
46153at147550.cds.clipkit.FT.tre	46153at147550.cds.clipkit	2742	0.8317	0.8317	0.0637
45839at147550.cds.clipkit.FT.tre	45839at147550.cds.clipkit	4236	0.8428	0.8428	0.0623
4609at147550.cds.clipkit.FT.tre	4609at147550.cds.clipkit	7395	0.8862	0.8862	0.0693
