TREE	ALN	ALNLEN	mean_BSS	median_BSS	evoRate
30800at147550.aa.clipkit.FT.tre	30800at147550.aa.clipkit	660	0.7204	0.7204	0.118
35671at147550.aa.clipkit.FT.tre	35671at147550.aa.clipkit	1131	0.8573	0.8573	0.3711
30685at147550.aa.clipkit.FT.tre	30685at147550.aa.clipkit	784	0.7666	0.7666	0.0287
34831at147550.aa.clipkit.FT.tre	34831at147550.aa.clipkit	520	0.7073	0.7073	0.0323
34378at147550.aa.clipkit.FT.tre	34378at147550.aa.clipkit	634	0.746	0.746	0.0538
33873at147550.aa.clipkit.FT.tre	33873at147550.aa.clipkit	1049	0.8202	0.8202	0.1626
32738at147550.aa.clipkit.FT.tre	32738at147550.aa.clipkit	723	0.7816	0.7816	0.2213
34129at147550.aa.clipkit.FT.tre	34129at147550.aa.clipkit	865	0.8559	0.8559	0.2875
31571at147550.aa.clipkit.FT.tre	31571at147550.aa.clipkit	671	0.7866	0.7866	0.1383
33218at147550.aa.clipkit.FT.tre	33218at147550.aa.clipkit	1087	0.7915	0.7915	0.067
35686at147550.aa.clipkit.FT.tre	35686at147550.aa.clipkit	439	0.6606	0.6606	0.0129
35755at147550.aa.clipkit.FT.tre	35755at147550.aa.clipkit	558	0.7105	0.7105	0.048
35852at147550.aa.clipkit.FT.tre	35852at147550.aa.clipkit	1082	0.8441	0.8441	0.1893
35775at147550.aa.clipkit.FT.tre	35775at147550.aa.clipkit	735	0.8488	0.8488	0.269
36790at147550.aa.clipkit.FT.tre	36790at147550.aa.clipkit	622	0.7664	0.7664	0.0602
36667at147550.aa.clipkit.FT.tre	36667at147550.aa.clipkit	765	0.77	0.77	0.0583
36822at147550.aa.clipkit.FT.tre	36822at147550.aa.clipkit	1202	0.7997	0.7997	0.0657
36638at147550.aa.clipkit.FT.tre	36638at147550.aa.clipkit	535	0.7159	0.7159	0.0294
37704at147550.aa.clipkit.FT.tre	37704at147550.aa.clipkit	780	0.7553	0.7553	0.0365
35853at147550.aa.clipkit.FT.tre	35853at147550.aa.clipkit	677	0.7228	0.7228	0.0378
37851at147550.aa.clipkit.FT.tre	37851at147550.aa.clipkit	763	0.7941	0.7941	0.1608
36087at147550.aa.clipkit.FT.tre	36087at147550.aa.clipkit	657	0.7704	0.7704	0.1719
37077at147550.aa.clipkit.FT.tre	37077at147550.aa.clipkit	473	0.6737	0.6737	0.014
37480at147550.aa.clipkit.FT.tre	37480at147550.aa.clipkit	462	0.7229	0.7229	0.0145
3687at147550.aa.clipkit.FT.tre	3687at147550.aa.clipkit	2198	0.8913	0.8913	0.6218
36548at147550.aa.clipkit.FT.tre	36548at147550.aa.clipkit	579	0.6894	0.6894	0.0445
38605at147550.aa.clipkit.FT.tre	38605at147550.aa.clipkit	914	0.7489	0.7489	0.1596
35850at147550.aa.clipkit.FT.tre	35850at147550.aa.clipkit	959	0.7214	0.7214	0.0706
37814at147550.aa.clipkit.FT.tre	37814at147550.aa.clipkit	481	0.665	0.665	0.028
42481at147550.aa.clipkit.FT.tre	42481at147550.aa.clipkit	445	0.6483	0.6483	0.0144
41827at147550.aa.clipkit.FT.tre	41827at147550.aa.clipkit	597	0.7551	0.7551	0.0428
37869at147550.aa.clipkit.FT.tre	37869at147550.aa.clipkit	529	0.6449	0.6449	0.0155
37458at147550.aa.clipkit.FT.tre	37458at147550.aa.clipkit	729	0.7176	0.7176	0.0167
37673at147550.aa.clipkit.FT.tre	37673at147550.aa.clipkit	966	0.7112	0.7112	0.1578
36572at147550.aa.clipkit.FT.tre	36572at147550.aa.clipkit	1118	0.7826	0.7826	0.0543
37364at147550.aa.clipkit.FT.tre	37364at147550.aa.clipkit	1345	0.8826	0.8826	0.1637
37665at147550.aa.clipkit.FT.tre	37665at147550.aa.clipkit	525	0.7536	0.7536	0.1386
41139at147550.aa.clipkit.FT.tre	41139at147550.aa.clipkit	394	0.6706	0.6706	0.0124
37830at147550.aa.clipkit.FT.tre	37830at147550.aa.clipkit	564	0.7781	0.7781	0.0351
38521at147550.aa.clipkit.FT.tre	38521at147550.aa.clipkit	969	0.7984	0.7984	0.0407
38007at147550.aa.clipkit.FT.tre	38007at147550.aa.clipkit	688	0.8126	0.8126	0.2332
40085at147550.aa.clipkit.FT.tre	40085at147550.aa.clipkit	547	0.7246	0.7246	0.0382
42789at147550.aa.clipkit.FT.tre	42789at147550.aa.clipkit	586	0.7102	0.7102	0.0324
42018at147550.aa.clipkit.FT.tre	42018at147550.aa.clipkit	725	0.7483	0.7483	0.0544
41856at147550.aa.clipkit.FT.tre	41856at147550.aa.clipkit	563	0.7956	0.7956	0.2167
4284at147550.aa.clipkit.FT.tre	4284at147550.aa.clipkit	1521	0.7834	0.7834	0.0757
40287at147550.aa.clipkit.FT.tre	40287at147550.aa.clipkit	978	0.8176	0.8176	0.1148
41876at147550.aa.clipkit.FT.tre	41876at147550.aa.clipkit	464	0.6768	0.6768	0.0152
40813at147550.aa.clipkit.FT.tre	40813at147550.aa.clipkit	542	0.7004	0.7004	0.1097
39932at147550.aa.clipkit.FT.tre	39932at147550.aa.clipkit	610	0.6945	0.6945	0.0222
36805at147550.aa.clipkit.FT.tre	36805at147550.aa.clipkit	593	0.684	0.684	0.0273
38289at147550.aa.clipkit.FT.tre	38289at147550.aa.clipkit	527	0.7356	0.7356	0.0446
42258at147550.aa.clipkit.FT.tre	42258at147550.aa.clipkit	647	0.7471	0.7471	0.0527
38240at147550.aa.clipkit.FT.tre	38240at147550.aa.clipkit	634	0.7748	0.7748	0.1092
38017at147550.aa.clipkit.FT.tre	38017at147550.aa.clipkit	850	0.7795	0.7795	0.0471
38227at147550.aa.clipkit.FT.tre	38227at147550.aa.clipkit	554	0.6802	0.6802	0.0358
40248at147550.aa.clipkit.FT.tre	40248at147550.aa.clipkit	426	0.7319	0.7319	0.063
37266at147550.aa.clipkit.FT.tre	37266at147550.aa.clipkit	508	0.7005	0.7005	0.0446
37389at147550.aa.clipkit.FT.tre	37389at147550.aa.clipkit	473	0.6504	0.6504	0.0379
43780at147550.aa.clipkit.FT.tre	43780at147550.aa.clipkit	426	0.7113	0.7113	0.0241
42825at147550.aa.clipkit.FT.tre	42825at147550.aa.clipkit	449	0.6386	0.6386	0.0256
37034at147550.aa.clipkit.FT.tre	37034at147550.aa.clipkit	582	0.738	0.738	0.0342
41386at147550.aa.clipkit.FT.tre	41386at147550.aa.clipkit	543	0.7435	0.7435	0.0327
43976at147550.aa.clipkit.FT.tre	43976at147550.aa.clipkit	473	0.688	0.688	0.0311
38341at147550.aa.clipkit.FT.tre	38341at147550.aa.clipkit	634	0.667	0.667	0.0291
43687at147550.aa.clipkit.FT.tre	43687at147550.aa.clipkit	833	0.7945	0.7945	0.0517
41854at147550.aa.clipkit.FT.tre	41854at147550.aa.clipkit	951	0.8058	0.8058	0.0805
44637at147550.aa.clipkit.FT.tre	44637at147550.aa.clipkit	424	0.7134	0.7134	0.0344
37186at147550.aa.clipkit.FT.tre	37186at147550.aa.clipkit	514	0.7096	0.7096	0.0181
44286at147550.aa.clipkit.FT.tre	44286at147550.aa.clipkit	489	0.6648	0.6648	0.0089
37757at147550.aa.clipkit.FT.tre	37757at147550.aa.clipkit	705	0.758	0.758	0.2006
40851at147550.aa.clipkit.FT.tre	40851at147550.aa.clipkit	1503	0.8341	0.8341	0.0934
437at147550.aa.clipkit.FT.tre	437at147550.aa.clipkit	2462	0.785	0.785	0.0279
43764at147550.aa.clipkit.FT.tre	43764at147550.aa.clipkit	846	0.8147	0.8147	0.1749
44775at147550.aa.clipkit.FT.tre	44775at147550.aa.clipkit	507	0.7333	0.7333	0.074
44876at147550.aa.clipkit.FT.tre	44876at147550.aa.clipkit	672	0.7526	0.7526	0.0735
45677at147550.aa.clipkit.FT.tre	45677at147550.aa.clipkit	849	0.8725	0.8725	0.157
4582at147550.aa.clipkit.FT.tre	4582at147550.aa.clipkit	1439	0.7857	0.7857	0.0808
45178at147550.aa.clipkit.FT.tre	45178at147550.aa.clipkit	536	0.7619	0.7619	0.0505
46968at147550.aa.clipkit.FT.tre	46968at147550.aa.clipkit	906	0.7367	0.7367	0.074
44846at147550.aa.clipkit.FT.tre	44846at147550.aa.clipkit	474	0.6954	0.6954	0.0165
46658at147550.aa.clipkit.FT.tre	46658at147550.aa.clipkit	406	0.6654	0.6654	0.0122
45764at147550.aa.clipkit.FT.tre	45764at147550.aa.clipkit	397	0.7193	0.7193	0.0147
46138at147550.aa.clipkit.FT.tre	46138at147550.aa.clipkit	463	0.714	0.714	0.0319
46657at147550.aa.clipkit.FT.tre	46657at147550.aa.clipkit	398	0.675	0.675	0.0527
46186at147550.aa.clipkit.FT.tre	46186at147550.aa.clipkit	609	0.756	0.756	0.1285
48445at147550.aa.clipkit.FT.tre	48445at147550.aa.clipkit	474	0.7347	0.7347	0.1344
48743at147550.aa.clipkit.FT.tre	48743at147550.aa.clipkit	645	0.7919	0.7919	0.1184
45068at147550.aa.clipkit.FT.tre	45068at147550.aa.clipkit	1375	0.8611	0.8611	0.1236
47743at147550.aa.clipkit.FT.tre	47743at147550.aa.clipkit	453	0.6648	0.6648	0.0381
47065at147550.aa.clipkit.FT.tre	47065at147550.aa.clipkit	399	0.7017	0.7017	0.0656
47465at147550.aa.clipkit.FT.tre	47465at147550.aa.clipkit	578	0.6503	0.6503	0.0282
48015at147550.aa.clipkit.FT.tre	48015at147550.aa.clipkit	459	0.633	0.633	0.0297
48437at147550.aa.clipkit.FT.tre	48437at147550.aa.clipkit	457	0.6552	0.6552	0.024
47815at147550.aa.clipkit.FT.tre	47815at147550.aa.clipkit	1367	0.8591	0.8591	0.6649
47380at147550.aa.clipkit.FT.tre	47380at147550.aa.clipkit	940	0.7693	0.7693	0.1758
47008at147550.aa.clipkit.FT.tre	47008at147550.aa.clipkit	532	0.7194	0.7194	0.028
44913at147550.aa.clipkit.FT.tre	44913at147550.aa.clipkit	862	0.8583	0.8583	0.4638
48463at147550.aa.clipkit.FT.tre	48463at147550.aa.clipkit	717	0.777	0.777	0.0965
48666at147550.aa.clipkit.FT.tre	48666at147550.aa.clipkit	424	0.7387	0.7387	0.0648
47676at147550.aa.clipkit.FT.tre	47676at147550.aa.clipkit	806	0.7524	0.7524	0.1179
4773at147550.aa.clipkit.FT.tre	4773at147550.aa.clipkit	1317	0.7138	0.7138	0.0229
48426at147550.aa.clipkit.FT.tre	48426at147550.aa.clipkit	441	0.7412	0.7412	0.0884
46844at147550.aa.clipkit.FT.tre	46844at147550.aa.clipkit	816	0.7987	0.7987	0.1102
45760at147550.aa.clipkit.FT.tre	45760at147550.aa.clipkit	385	0.7046	0.7046	0.0067
47721at147550.aa.clipkit.FT.tre	47721at147550.aa.clipkit	427	0.6974	0.6974	0.0261
48633at147550.aa.clipkit.FT.tre	48633at147550.aa.clipkit	540	0.6733	0.6733	0.0304
49889at147550.aa.clipkit.FT.tre	49889at147550.aa.clipkit	690	0.8109	0.8109	0.2131
46680at147550.aa.clipkit.FT.tre	46680at147550.aa.clipkit	472	0.7219	0.7219	0.0405
4854at147550.aa.clipkit.FT.tre	4854at147550.aa.clipkit	1018	0.6956	0.6956	0.0159
50903at147550.aa.clipkit.FT.tre	50903at147550.aa.clipkit	777	0.7617	0.7617	0.1575
52682at147550.aa.clipkit.FT.tre	52682at147550.aa.clipkit	353	0.634	0.634	0.0079
48769at147550.aa.clipkit.FT.tre	48769at147550.aa.clipkit	404	0.6646	0.6646	0.019
51084at147550.aa.clipkit.FT.tre	51084at147550.aa.clipkit	599	0.8143	0.8143	0.1958
48033at147550.aa.clipkit.FT.tre	48033at147550.aa.clipkit	686	0.8104	0.8104	0.3033
48357at147550.aa.clipkit.FT.tre	48357at147550.aa.clipkit	430	0.7012	0.7012	0.0246
51727at147550.aa.clipkit.FT.tre	51727at147550.aa.clipkit	547	0.6995	0.6995	0.0279
4870at147550.aa.clipkit.FT.tre	4870at147550.aa.clipkit	1034	0.7733	0.7733	0.0376
48411at147550.aa.clipkit.FT.tre	48411at147550.aa.clipkit	359	0.6476	0.6476	0.0082
48556at147550.aa.clipkit.FT.tre	48556at147550.aa.clipkit	790	0.7622	0.7622	0.1638
51863at147550.aa.clipkit.FT.tre	51863at147550.aa.clipkit	632	0.7699	0.7699	0.0699
50681at147550.aa.clipkit.FT.tre	50681at147550.aa.clipkit	588	0.7052	0.7052	0.0315
52058at147550.aa.clipkit.FT.tre	52058at147550.aa.clipkit	1036	0.826	0.826	0.0851
50586at147550.aa.clipkit.FT.tre	50586at147550.aa.clipkit	370	0.6436	0.6436	0.0234
4862at147550.aa.clipkit.FT.tre	4862at147550.aa.clipkit	1170	0.7424	0.7424	0.0241
52756at147550.aa.clipkit.FT.tre	52756at147550.aa.clipkit	386	0.7375	0.7375	0.0337
50874at147550.aa.clipkit.FT.tre	50874at147550.aa.clipkit	672	0.7636	0.7636	0.0483
52386at147550.aa.clipkit.FT.tre	52386at147550.aa.clipkit	385	0.7109	0.7109	0.0231
52738at147550.aa.clipkit.FT.tre	52738at147550.aa.clipkit	833	0.892	0.892	0.3607
52587at147550.aa.clipkit.FT.tre	52587at147550.aa.clipkit	404	0.6289	0.6289	0.0191
48624at147550.aa.clipkit.FT.tre	48624at147550.aa.clipkit	570	0.8202	0.8202	0.1172
51876at147550.aa.clipkit.FT.tre	51876at147550.aa.clipkit	351	0.6562	0.6562	0.0074
48607at147550.aa.clipkit.FT.tre	48607at147550.aa.clipkit	885	0.7675	0.7675	0.0392
50875at147550.aa.clipkit.FT.tre	50875at147550.aa.clipkit	587	0.7036	0.7036	0.0373
48251at147550.aa.clipkit.FT.tre	48251at147550.aa.clipkit	509	0.6917	0.6917	0.071
52843at147550.aa.clipkit.FT.tre	52843at147550.aa.clipkit	514	0.7521	0.7521	0.1935
52863at147550.aa.clipkit.FT.tre	52863at147550.aa.clipkit	547	0.6629	0.6629	0.0798
53009at147550.aa.clipkit.FT.tre	53009at147550.aa.clipkit	743	0.8169	0.8169	0.142
53171at147550.aa.clipkit.FT.tre	53171at147550.aa.clipkit	659	0.6724	0.6724	0.0243
53186at147550.aa.clipkit.FT.tre	53186at147550.aa.clipkit	739	0.7973	0.7973	0.2326
53684at147550.aa.clipkit.FT.tre	53684at147550.aa.clipkit	914	0.8177	0.8177	0.1765
5368at147550.aa.clipkit.FT.tre	5368at147550.aa.clipkit	1227	0.7476	0.7476	0.059
53838at147550.aa.clipkit.FT.tre	53838at147550.aa.clipkit	1107	0.8283	0.8283	0.193
53835at147550.aa.clipkit.FT.tre	53835at147550.aa.clipkit	796	0.8021	0.8021	0.1339
53872at147550.aa.clipkit.FT.tre	53872at147550.aa.clipkit	394	0.6552	0.6552	0.0178
54959at147550.aa.clipkit.FT.tre	54959at147550.aa.clipkit	527	0.6848	0.6848	0.0475
55806at147550.aa.clipkit.FT.tre	55806at147550.aa.clipkit	749	0.7705	0.7705	0.1518
54667at147550.aa.clipkit.FT.tre	54667at147550.aa.clipkit	1295	0.6293	0.6293	0.237
59499at147550.aa.clipkit.FT.tre	59499at147550.aa.clipkit	368	0.608	0.608	0.0233
57558at147550.aa.clipkit.FT.tre	57558at147550.aa.clipkit	692	0.7531	0.7531	0.1496
55018at147550.aa.clipkit.FT.tre	55018at147550.aa.clipkit	453	0.7164	0.7164	0.0246
58155at147550.aa.clipkit.FT.tre	58155at147550.aa.clipkit	455	0.7031	0.7031	0.0436
57012at147550.aa.clipkit.FT.tre	57012at147550.aa.clipkit	670	0.7222	0.7222	0.0819
55597at147550.aa.clipkit.FT.tre	55597at147550.aa.clipkit	663	0.8132	0.8132	0.0943
558at147550.aa.clipkit.FT.tre	558at147550.aa.clipkit	2246	0.7962	0.7962	0.0865
55684at147550.aa.clipkit.FT.tre	55684at147550.aa.clipkit	564	0.6672	0.6672	0.0289
54770at147550.aa.clipkit.FT.tre	54770at147550.aa.clipkit	783	0.7407	0.7407	0.0433
54072at147550.aa.clipkit.FT.tre	54072at147550.aa.clipkit	1226	0.8641	0.8641	0.5191
56407at147550.aa.clipkit.FT.tre	56407at147550.aa.clipkit	444	0.6838	0.6838	0.057
58937at147550.aa.clipkit.FT.tre	58937at147550.aa.clipkit	335	0.6957	0.6957	0.014
58313at147550.aa.clipkit.FT.tre	58313at147550.aa.clipkit	436	0.6144	0.6144	0.0306
56068at147550.aa.clipkit.FT.tre	56068at147550.aa.clipkit	903	0.82	0.82	0.0474
58315at147550.aa.clipkit.FT.tre	58315at147550.aa.clipkit	473	0.7598	0.7598	0.1161
57623at147550.aa.clipkit.FT.tre	57623at147550.aa.clipkit	436	0.7165	0.7165	0.0391
54449at147550.aa.clipkit.FT.tre	54449at147550.aa.clipkit	659	0.7921	0.7921	0.0708
58252at147550.aa.clipkit.FT.tre	58252at147550.aa.clipkit	565	0.8141	0.8141	0.2583
55677at147550.aa.clipkit.FT.tre	55677at147550.aa.clipkit	472	0.6905	0.6905	0.1038
58899at147550.aa.clipkit.FT.tre	58899at147550.aa.clipkit	533	0.7344	0.7344	0.0291
60181at147550.aa.clipkit.FT.tre	60181at147550.aa.clipkit	299	0.7071	0.7071	0.0106
58031at147550.aa.clipkit.FT.tre	58031at147550.aa.clipkit	906	0.8577	0.8577	0.3269
59577at147550.aa.clipkit.FT.tre	59577at147550.aa.clipkit	393	0.7033	0.7033	0.0381
62448at147550.aa.clipkit.FT.tre	62448at147550.aa.clipkit	349	0.6045	0.6045	0.0201
5807at147550.aa.clipkit.FT.tre	5807at147550.aa.clipkit	1108	0.7805	0.7805	0.0399
58955at147550.aa.clipkit.FT.tre	58955at147550.aa.clipkit	317	0.6716	0.6716	0.0209
5831at147550.aa.clipkit.FT.tre	5831at147550.aa.clipkit	1060	0.7354	0.7354	0.0203
59995at147550.aa.clipkit.FT.tre	59995at147550.aa.clipkit	323	0.708	0.708	0.0098
61708at147550.aa.clipkit.FT.tre	61708at147550.aa.clipkit	610	0.7907	0.7907	0.0754
5870at147550.aa.clipkit.FT.tre	5870at147550.aa.clipkit	1192	0.7605	0.7605	0.0589
58025at147550.aa.clipkit.FT.tre	58025at147550.aa.clipkit	363	0.6606	0.6606	0.014
55784at147550.aa.clipkit.FT.tre	55784at147550.aa.clipkit	544	0.7729	0.7729	0.1165
55999at147550.aa.clipkit.FT.tre	55999at147550.aa.clipkit	568	0.7697	0.7697	0.2838
60284at147550.aa.clipkit.FT.tre	60284at147550.aa.clipkit	517	0.6554	0.6554	0.0442
5683at147550.aa.clipkit.FT.tre	5683at147550.aa.clipkit	2536	0.9015	0.9015	0.5675
57089at147550.aa.clipkit.FT.tre	57089at147550.aa.clipkit	337	0.6463	0.6463	0.0219
57417at147550.aa.clipkit.FT.tre	57417at147550.aa.clipkit	642	0.7407	0.7407	0.0508
58131at147550.aa.clipkit.FT.tre	58131at147550.aa.clipkit	444	0.6733	0.6733	0.0396
57998at147550.aa.clipkit.FT.tre	57998at147550.aa.clipkit	433	0.7341	0.7341	0.0679
61208at147550.aa.clipkit.FT.tre	61208at147550.aa.clipkit	469	0.6963	0.6963	0.0164
58370at147550.aa.clipkit.FT.tre	58370at147550.aa.clipkit	522	0.726	0.726	0.0982
61178at147550.aa.clipkit.FT.tre	61178at147550.aa.clipkit	418	0.8013	0.8013	0.1088
57268at147550.aa.clipkit.FT.tre	57268at147550.aa.clipkit	450	0.681	0.681	0.0363
61756at147550.aa.clipkit.FT.tre	61756at147550.aa.clipkit	341	0.7102	0.7102	0.0137
58371at147550.aa.clipkit.FT.tre	58371at147550.aa.clipkit	591	0.7196	0.7196	0.0646
58317at147550.aa.clipkit.FT.tre	58317at147550.aa.clipkit	730	0.8288	0.8288	0.0893
60080at147550.aa.clipkit.FT.tre	60080at147550.aa.clipkit	536	0.8031	0.8031	0.1255
58733at147550.aa.clipkit.FT.tre	58733at147550.aa.clipkit	342	0.6986	0.6986	0.004
58604at147550.aa.clipkit.FT.tre	58604at147550.aa.clipkit	351	0.7869	0.7869	0.053
55802at147550.aa.clipkit.FT.tre	55802at147550.aa.clipkit	1186	0.7926	0.7926	0.3971
62018at147550.aa.clipkit.FT.tre	62018at147550.aa.clipkit	400	0.6623	0.6623	0.0237
62773at147550.aa.clipkit.FT.tre	62773at147550.aa.clipkit	1430	0.8559	0.8559	0.1057
62757at147550.aa.clipkit.FT.tre	62757at147550.aa.clipkit	356	0.6476	0.6476	0.0123
58663at147550.aa.clipkit.FT.tre	58663at147550.aa.clipkit	518	0.7658	0.7658	0.1908
63185at147550.aa.clipkit.FT.tre	63185at147550.aa.clipkit	290	0.6837	0.6837	0.0154
63976at147550.aa.clipkit.FT.tre	63976at147550.aa.clipkit	596	0.7927	0.7927	0.1707
64049at147550.aa.clipkit.FT.tre	64049at147550.aa.clipkit	431	0.7521	0.7521	0.0678
64481at147550.aa.clipkit.FT.tre	64481at147550.aa.clipkit	360	0.7084	0.7084	0.0188
63992at147550.aa.clipkit.FT.tre	63992at147550.aa.clipkit	329	0.6746	0.6746	0.0302
65277at147550.aa.clipkit.FT.tre	65277at147550.aa.clipkit	320	0.7087	0.7087	0.0287
65086at147550.aa.clipkit.FT.tre	65086at147550.aa.clipkit	395	0.7484	0.7484	0.0539
65318at147550.aa.clipkit.FT.tre	65318at147550.aa.clipkit	1268	0.7955	0.7955	0.2261
64876at147550.aa.clipkit.FT.tre	64876at147550.aa.clipkit	456	0.7231	0.7231	0.0284
66726at147550.aa.clipkit.FT.tre	66726at147550.aa.clipkit	326	0.6768	0.6768	0.0167
64568at147550.aa.clipkit.FT.tre	64568at147550.aa.clipkit	511	0.6955	0.6955	0.0488
64318at147550.aa.clipkit.FT.tre	64318at147550.aa.clipkit	1202	0.7278	0.7278	0.2101
6680at147550.aa.clipkit.FT.tre	6680at147550.aa.clipkit	2912	0.8069	0.8069	0.6075
65648at147550.aa.clipkit.FT.tre	65648at147550.aa.clipkit	352	0.6862	0.6862	0.0279
66805at147550.aa.clipkit.FT.tre	66805at147550.aa.clipkit	718	0.7725	0.7725	0.1089
66566at147550.aa.clipkit.FT.tre	66566at147550.aa.clipkit	375	0.6552	0.6552	0.0207
64368at147550.aa.clipkit.FT.tre	64368at147550.aa.clipkit	888	0.6807	0.6807	0.1859
66767at147550.aa.clipkit.FT.tre	66767at147550.aa.clipkit	397	0.6323	0.6323	0.017
64671at147550.aa.clipkit.FT.tre	64671at147550.aa.clipkit	650	0.7914	0.7914	0.0571
65737at147550.aa.clipkit.FT.tre	65737at147550.aa.clipkit	1109	0.8629	0.8629	0.1992
66814at147550.aa.clipkit.FT.tre	66814at147550.aa.clipkit	757	0.7907	0.7907	0.0858
66447at147550.aa.clipkit.FT.tre	66447at147550.aa.clipkit	659	0.7088	0.7088	0.0731
67328at147550.aa.clipkit.FT.tre	67328at147550.aa.clipkit	336	0.7243	0.7243	0.0168
68276at147550.aa.clipkit.FT.tre	68276at147550.aa.clipkit	370	0.7698	0.7698	0.053
70092at147550.aa.clipkit.FT.tre	70092at147550.aa.clipkit	346	0.7168	0.7168	0.1531
68421at147550.aa.clipkit.FT.tre	68421at147550.aa.clipkit	357	0.6194	0.6194	0.0245
66815at147550.aa.clipkit.FT.tre	66815at147550.aa.clipkit	994	0.8273	0.8273	0.0766
65986at147550.aa.clipkit.FT.tre	65986at147550.aa.clipkit	423	0.6012	0.6012	0.0103
68004at147550.aa.clipkit.FT.tre	68004at147550.aa.clipkit	752	0.6865	0.6865	0.162
70854at147550.aa.clipkit.FT.tre	70854at147550.aa.clipkit	1274	0.8135	0.8135	0.4003
69945at147550.aa.clipkit.FT.tre	69945at147550.aa.clipkit	589	0.7218	0.7218	0.0463
68123at147550.aa.clipkit.FT.tre	68123at147550.aa.clipkit	565	0.7859	0.7859	0.1486
68973at147550.aa.clipkit.FT.tre	68973at147550.aa.clipkit	508	0.7355	0.7355	0.0819
66870at147550.aa.clipkit.FT.tre	66870at147550.aa.clipkit	395	0.6885	0.6885	0.0336
65129at147550.aa.clipkit.FT.tre	65129at147550.aa.clipkit	381	0.7167	0.7167	0.0431
70168at147550.aa.clipkit.FT.tre	70168at147550.aa.clipkit	394	0.7171	0.7171	0.1026
68790at147550.aa.clipkit.FT.tre	68790at147550.aa.clipkit	469	0.6908	0.6908	0.0508
67633at147550.aa.clipkit.FT.tre	67633at147550.aa.clipkit	416	0.7944	0.7944	0.055
67815at147550.aa.clipkit.FT.tre	67815at147550.aa.clipkit	583	0.7751	0.7751	0.0514
67736at147550.aa.clipkit.FT.tre	67736at147550.aa.clipkit	331	0.7086	0.7086	0.0137
70677at147550.aa.clipkit.FT.tre	70677at147550.aa.clipkit	335	0.6795	0.6795	0.031
67666at147550.aa.clipkit.FT.tre	67666at147550.aa.clipkit	582	0.7314	0.7314	0.064
69988at147550.aa.clipkit.FT.tre	69988at147550.aa.clipkit	287	0.564	0.564	0.0112
6850at147550.aa.clipkit.FT.tre	6850at147550.aa.clipkit	1573	0.8175	0.8175	0.1225
67836at147550.aa.clipkit.FT.tre	67836at147550.aa.clipkit	284	0.6847	0.6847	0.0135
68475at147550.aa.clipkit.FT.tre	68475at147550.aa.clipkit	1064	0.8647	0.8647	0.3665
70810at147550.aa.clipkit.FT.tre	70810at147550.aa.clipkit	367	0.7085	0.7085	0.0483
7109at147550.aa.clipkit.FT.tre	7109at147550.aa.clipkit	1088	0.7832	0.7832	0.0879
71182at147550.aa.clipkit.FT.tre	71182at147550.aa.clipkit	416	0.7714	0.7714	0.064
69609at147550.aa.clipkit.FT.tre	69609at147550.aa.clipkit	261	0.603	0.603	0.0152
68550at147550.aa.clipkit.FT.tre	68550at147550.aa.clipkit	393	0.6715	0.6715	0.0548
68653at147550.aa.clipkit.FT.tre	68653at147550.aa.clipkit	443	0.7911	0.7911	0.0906
68011at147550.aa.clipkit.FT.tre	68011at147550.aa.clipkit	514	0.8213	0.8213	0.0931
68565at147550.aa.clipkit.FT.tre	68565at147550.aa.clipkit	429	0.7014	0.7014	0.0507
71771at147550.aa.clipkit.FT.tre	71771at147550.aa.clipkit	511	0.76	0.76	0.0975
68217at147550.aa.clipkit.FT.tre	68217at147550.aa.clipkit	325	0.6021	0.6021	0.014
71763at147550.aa.clipkit.FT.tre	71763at147550.aa.clipkit	273	0.651	0.651	0.0116
6977at147550.aa.clipkit.FT.tre	6977at147550.aa.clipkit	1170	0.8194	0.8194	0.0821
68316at147550.aa.clipkit.FT.tre	68316at147550.aa.clipkit	431	0.7028	0.7028	0.0387
71951at147550.aa.clipkit.FT.tre	71951at147550.aa.clipkit	336	0.6302	0.6302	0.0295
70875at147550.aa.clipkit.FT.tre	70875at147550.aa.clipkit	726	0.8504	0.8504	0.3926
67150at147550.aa.clipkit.FT.tre	67150at147550.aa.clipkit	329	0.6476	0.6476	0.0221
68201at147550.aa.clipkit.FT.tre	68201at147550.aa.clipkit	468	0.7231	0.7231	0.084
72178at147550.aa.clipkit.FT.tre	72178at147550.aa.clipkit	312	0.6486	0.6486	0.017
72285at147550.aa.clipkit.FT.tre	72285at147550.aa.clipkit	336	0.573	0.573	0.0155
72538at147550.aa.clipkit.FT.tre	72538at147550.aa.clipkit	378	0.6363	0.6363	0.0402
73293at147550.aa.clipkit.FT.tre	73293at147550.aa.clipkit	306	0.5823	0.5823	0.0187
7438at147550.aa.clipkit.FT.tre	7438at147550.aa.clipkit	1326	0.7726	0.7726	0.037
73825at147550.aa.clipkit.FT.tre	73825at147550.aa.clipkit	257	0.6375	0.6375	0.028
72808at147550.aa.clipkit.FT.tre	72808at147550.aa.clipkit	404	0.6214	0.6214	0.0465
73680at147550.aa.clipkit.FT.tre	73680at147550.aa.clipkit	551	0.7702	0.7702	0.128
72712at147550.aa.clipkit.FT.tre	72712at147550.aa.clipkit	264	0.6362	0.6362	0.0083
